Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Bin Location (product.metafields.custom.bin_location),Box Location (product.metafields.custom.box_location),Language (product.metafields.custom.language),London Code  (product.metafields.custom.londoncode),Notes  (product.metafields.custom.notes),Old Location (product.metafields.custom.product_locate),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),EasyScan Product Bin Location (product.metafields.my_fields.bin_location),Board game mechanics (product.metafields.shopify.board-game-mechanics),Book cover type (product.metafields.shopify.book-cover-type),Color (product.metafields.shopify.color-pattern),Decoration material (product.metafields.shopify.decoration-material),Difficulty level (product.metafields.shopify.difficulty-level),Frame style (product.metafields.shopify.frame-style),Gameplay skills (product.metafields.shopify.gameplay-skills),Genre (product.metafields.shopify.genre),Language version (product.metafields.shopify.language-version),Media access (product.metafields.shopify.media-access),Media theme (product.metafields.shopify.media-theme),Orientation (product.metafields.shopify.orientation),Publication frequency (product.metafields.shopify.publication-frequency),Recommended age group (product.metafields.shopify.recommended-age-group),Target audience (product.metafields.shopify.target-audience),Theme (product.metafields.shopify.theme),Toy/Game material (product.metafields.shopify.toy-game-material),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
zia-ul-haq-hindi-translation,"ज़िया-उल-हक़ (Zia-ul-Haq, Hindi)","<p>लेखक</p>
<p>हज़रत मिर्ज़ा गुलाम अहमद क़ादियानी मसीह मौऊद-व-महदी मा'हूद अलैहिस्सलाम.</p>
<p> मिस्टर अब्दुल्लाह आथम ईसाई मुनाज़िर से संबंधित मुबाहसः ""जंग मुक़द्दस"" के समापन पर हज़रत मसीह मौऊद अलैहिस्सलाम ने यह भविष्यवाणी की थी कि वह पन्द्रह माह के समय में हावियः में गिराया जाएगा बशर्ते कि सच्चाई की ओर रुजू न करे। जब भविष्यवाणी की मीआद पन्द्रह माह गुज़र गई और आथम न मरा और अल्लाह तआला ने भविष्यवाणी के अनुसार सच की ओर लौटने (रुजू) के कारण उसे मुहलत प्रदान की तो ईसाइयों ने इस पर बड़ी खुशियाँ मनाईं और उसे ईसाइयत की विजय समझ कर 6 दिसम्बर 1894 ई. को अमृतसर में आथम का जुलूस भी निकाला। यह मुकाबला वास्तव में इस्लाम और ईसाइयत का था जैसा कि स्वयं मसीही अखबार नूर अफ़्शां ने भी लिखा-</p>
<p>""मिर्जा साहिब ने मसीहियों के साथ मुबाहसः अपने मुल्हम और मसील-ए-मसीह होने के बारे में नहीं किया अपितु मुहम्मदियत को सच्चा धर्म और कुअन को अल्लाह की किताब सिद्ध करने पर मसीहियत का खण्डन करने के लिए किया था और वह भविष्यवाणी मुबाहसः के समापन पर उन्होंने मुहम्मदियत ही के धर्म सच्चा और खुदा की ओर होने के सबूत में की थी।""</p>
<p>(नूर अफ़्शां 20 दिसम्बर 1894 ई.)</p>
<p>परन्तु इसके बावजूद कुछ निर्लज्ज मुल्लाओं और उनके अनुयायियों ने ईसाइयों के साथ मिलकर कोलाहल और उपहास में बराबर का भाग लिया और भविष्यवाणी के पूरा न होने का शोर मचाया और उस पर ऐतराज़ किए। गन्दे और गालियों से भरे दिल दुखाने वाले विज्ञापन निकाले और अत्यधिक गालियों से काम लिया। तब हज़रत मसीह मौऊद अलैहिस्सलाम ने इन काफ़िर कहने वाले मुल्लाओं को जैसे का तैसा उत्तर दिया और उनकी इस्लाम दुश्मनी का इन शब्दों में वर्णन किया-</p>
<p>""कुछ नाम के मुसलमान जिन्हें आधा ईसाई कहना चाहिए इस बात पर बहुत प्रसन्न हुए कि अब्दुल्लाह आथम पन्द्रह माह तक नहीं मर सका और ख़ुशी के मारे सब्र न कर सके। अन्त में विज्ञापन निकाले और अपनी आदतानुसार गंद बका और उस व्यक्तिगत कृपणता के कारण जो मेरे साथ थी इस्लाम पर भी आक्रमण किया, क्योंकि मेरे मुबाहसे इस्लाम के समर्थन में थे न कि मेरे मसीह मौऊद होने की बहस में। अन्ततः मैं उनके विचार में काफ़िर था या शैतान था या दज्जाल था परन्तु बहस तो जनाब रसूलुल्लाह सल्लल्लाहु अलैहि वसल्लम की सच्चाई और पवित्र कुर्भान के बारे में थी।""</p>
<p>(रूहानी ख़जायन जिल्द-9, पृष्ठ-24)</p>
<p>अतः हज़रत मसीह मौऊद अलैहिस्सलाम ने पन्द्रह माह की मीआद गुज़रते ही 5 सितम्बर 1894 ई. को अन्वारुल इस्लाम पुस्तक लिखी और मई 1895 ई. में इसी विषय पर पुस्तक जियाउल हक़ लिखी जिनमें इस भविष्यवाणी के पूरा होने का विस्तारपूर्वक वर्णन किया</p>",AMI Bookstore,Media > Books > Print Books,Books,"Books by the Promised Messiah, Books of the Promised Messiah, Hindi, new, Other Languages",true,Title,Default Title,,,,,,,,'0685,141.747615625,shopify,20,deny,manual,3.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0718/1906/7667/files/background-editor_output_76ba750d-f75a-41b3-a0e2-6cce82dedbb9.png?v=1769724808,1,"",false,,,543543,,,,,,,,,,,10-03-A,,Hindi,,,,,,,paperback,,,,,,,hin-hindi,,,,,,suitable-for-all-ages; adults,,,,aaqibatu-atham; the-holy-war-debate-between-muslims-and-christians; ruhani-khazain-arabic-volume-6,,,,oz,,0.25,true,,,true,,,active
holy-quran-with-malay-translation-terjemahan-bahasa-melayu,Holy Quran with Malay Translation (Terjemahan Bahasa Melayu),"",AMI Bookstore,Media > Books > Print Books,Books,"Holy Quran, new, Translations",true,Title,Default Title,,,,,,,,'0690,907.18474,shopify,98,deny,manual,20.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0718/1906/7667/files/rn-image_picker_lib_temp_75a4068a-537a-447e-81b6-73454dffb7ad.jpg?v=1769718745,1,"",false,,,543543,,,,,,,,,,,L-01-C,,Malay,,,,,,,hardcover,,,,,,,msa-malay,,,,,,suitable-for-all-ages; adults,,,,,,,,lb,,17.00,true,,,true,,,active
holy-quran-with-malay-translation-terjemahan-bahasa-melayu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/files/rn-image_picker_lib_temp_a7e7d640-cff2-4335-a645-1fc0431332c4.jpg?v=1769718879,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
holy-quran-with-moore-translation-alkuraan-yulemda,Holy Quran with Moore Translation  (ALKURĀAN-Yulemdã),"<p>Seb-yiisda koɛɛga</p>
<p>Tõnd le wilgda yamb Alkurāan-yılemdã d sẽn lebg ne moorã. Alkurāan-yılemda yaa Ändūni wã fãa Naandā Gomde n kõ ändem-biisā zānga, tedgr sẽn kae a pugẽ, n sing b sẽn vẽneg-a n kõ Nabiyaam-yılemd a Muhammaada (Wend laafı la tılgr bee a yīnga) hal n nan tug n tãag Beoog Daară, a zug Wẽnd Tuntumdã sẽn da yeelã : « Sẽn yud-a yamb suka, yaa ned ningã sẽn zāms-a Alkurāan-yılemdă la a zāmsd-a a taabā ».</p>
<p>Gaf kãngã yiisg tũu ne a Hadharat Mirza Masroor Ahmad (Wend sõngr be ne-ba) sẽn yaa Imaam Mahdi ledsd a nu soaba sagise. Wend goama lebgr ne gomd a to pa zu-loe-bil ye. Ändūni wa gill lislaam Ahmadiyya zamā wā rika sard t'a na n lebga Alkuraan-yılemdā ne andūni wã goam buud toor-toor ne pu-peelem, ti na n yı sabab ti Wend Koɛɛgã ta neba gilli, ne buud fãa gomde. Alkurãană lebgr ne moorã yii larabiindā b sẽn lebg ne farendā goam pugẽ. Tũu ne Ahmadiyya sulla bängdba, ne sulla taoor soab a Hadharat Mirza Masroor Ahmad (Wend sõngr be ne-ba) sẽn yaa Imaam Mahdi ledsd a nu soaba.</p>
<p>Puvsem be ne neb ninsã sẽn sõng-b ne lebgra tuumã: a Hadhrat Khalifatull Masi a nu soaba, sën sagl la a maan doos Alkurāanā lebgr pugë, a Amiir Mahamuud Nasur Sakub sẽn yals ne tõgnego, a Muniir-ud-din Shams sën get gaf ramba lebgr la b yiisg yellä, sẽn be Lõndre. Drıka youm wusg n pids lebgra tuumā.</p>
<p>Tõnd puusem bee ne sẽn sõng-b tõnd ne sõngr buud toor-toore: yaa seb-gund a Rafell Bõnkungu, gom-lebgdb a Karim Wedraoogo, a Yinuusa Zono, a Abdulay Wedraoogo, a Sayiidu Sõndo a Abdull Razak Bagyã a lahagi Kasum Sãanfo la sen le ka-b ne tõndo, a Lahagi Gibrïin Wedraoogo, a Salif Zono. Tõnd puusem be ne misıyoneer ramb a yiibā sën këes-b gafa masin rāmbā puga, pipi yu a Muhammaad Akram sẽn zînd pipi gafa yiisgu, t'a yiib soaba yaa a Afiz Tayab Ahmad.</p>
<p>Wend na rol yel-sõmde, ned ningã fãa sẽn sõng lebgrä tuumā, a sẽn tı yaa neng ning fäa.</p>
<p>Wẽnd na kıt ti lebgra yı kandgr sore, ned woo, sẽn wumd moore. Wend na pak b rãmbā sũy tıb paam n bãng būmb ningã Alkurãanã sẽn dat ne-ba.</p>
<p>Wẽnd na reege..</p>",AMI Bookstore,Media > Books > Print Books,Books,"Holy Quran, new, Translations",true,Title,Default Title,,,,,,,,'0684,907.18474,shopify,97,deny,manual,15.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0718/1906/7667/files/background-editor_output_1431c31d-bbe6-49a6-a805-4e62d0be1456.png?v=1769709965,1,"",false,,,543543,,,,,,,,,,,L-01-C,,Mossi,,,,,,,hardcover,,,,,,,,,,,,,suitable-for-all-ages; adults,,,,,,,,lb,,10.00,true,,,true,,,active
holy-quran-with-moore-translation-alkuraan-yulemda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/files/rn-image_picker_lib_temp_db2d33da-b9b1-424f-9213-ec4d2ce9d824.jpg?v=1769709965,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
holy-quran-with-moore-translation-alkuraan-yulemda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/files/rn-image_picker_lib_temp_817f449a-057d-462b-aa07-91af0d582210.jpg?v=1769709965,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
holy-quran-with-moore-translation-alkuraan-yulemda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/files/rn-image_picker_lib_temp_0668806e-23b2-4cd2-9c52-c049529b6453.jpg?v=1769709965,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
holy-quran-with-moore-translation-alkuraan-yulemda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/files/rn-image_picker_lib_temp_b3eb085d-20f5-4003-9ebc-b9322e647c01.jpg?v=1769709965,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
holy-quran-with-moore-translation-alkuraan-yulemda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/files/rn-image_picker_lib_temp_c65644e1-a4e0-4953-9be3-303929e30cd2.jpg?v=1769709965,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
barahin-e-ahmadiyya-vol-5-hindi-translation,"बराहीन अहमदिया भाग पंचम , Barahin-e-Ahmadiyya Vol 5, Hindi","<p>हजरत मसीह मौऊद अलैहिस्सलाम ने अपने दावे से पूर्व इस्लाम की सच्चाई पवित्र क़ुरआन के ख़ुदा की ओर से होने और नुबुव्वत-ए-मुहम्मदिया की सच्चाई के सिद्ध करने में पचास भागों पर आधारित एक पुस्तक लिखने का इरादा किया था। अतः इसके चार भाग 1880, 1882, 1884 में प्रकाशित हुए और हिन्दुस्तान के मुसलमानों के सामान्य तथा विशिष्ट ने इस्लाम की प्रतिरक्षा में इसे एक अद्वितीय पुस्तक ठहराया। अतः मौलवी मुहम्मद हुसैन बटालवी ने यहां तक लिखा :-</p>
<p>""हमारी राय में यह पुस्तक इस युग में और वर्तमान हालत की दृष्टि से ऐसी पुस्तक है जिसका उदाहरण आज तक इस्लाम में प्रकाशित नहीं हुआ।""</p>
<p>(इशाअतुस्सुन्नः जिल्द-7, पृष्ठ-169)</p>
<p>हजरत मसीह मौऊद अलैहिस्सलाम ने घोषणा की कि यदि इस्लाम के शत्रु बराहीन अहमदिया में वर्णित इस्लाम की सच्चाई के तर्कों के 1/3 या 1/4 या 1/5 का भी उत्तर देदें तो उन्हें दस हजार रुपए इनाम दिया जाएगा। परन्तु किसी को मुकाबले पर आने की </p>
<div class=""Y3BBE"" data-sfc-cp="""" jsaction=""rcuQ6b:&amp;iLj9gc_p|npT2md"" jscontroller=""zcfIf"" jsuid=""iLj9gc_p"" data-hveid=""CAEIAxAA"" data-complete=""true"" data-processed=""true"">अहमदिया में वर्णित इस्लाम की सच्चाई के तर्कों के 1/3 या 1/4 या 1/5 का भी उत्तर देदें तो उन्हें दस हजार रुपए इनाम दिया जाएगा। परन्तु किसी को मुकाबले पर आने की हिम्मत न हुई और यदि कोई मुकाबले पर आया भी तो वह हुजूर की भविष्यवाणियों के अनुसार अल्लाह तआला के प्रकोपी चमत्कारों का निशाना बन गया।</div>
<div class=""Y3BBE"" data-sfc-cp="""" jsaction=""rcuQ6b:&amp;iLj9gc_p|npT2md"" jscontroller=""zcfIf"" jsuid=""iLj9gc_p"" data-hveid=""CAEIAxAA"" data-complete=""true"" data-processed=""true"">इन चारों भागों के प्रकाशन के बाद अल्लाह तआला की हिकमत, हित और विशेष इरादे से इस पुस्तक के शेष भागों का प्रकाशन लम्बे समय तक स्थगित रहा। यद्यपि इस्लाम की सच्चाई और नुबुव्वत-ए-मुहम्मदिया की सच्चाई पर हुजूर की अस्सी के लगभग पुस्तकें सार्वजनिक मंच पर आईं। अन्त में 1905 ई. में हजरत मसीह मौऊद अलैहिस्सलाम ने बराहीन अहमदिया का पांचवां भाग लिखना आरंभ किया। तेईस वर्ष के पश्चात् इस लम्बे स्थगन का कारण अल्लाह तआला की हिकमतें और हित थे। हजरत मसीह मौऊद अलैहिस्सलाम फ़रमाते हैं :-</div>
<div class=""Y3BBE"" data-sfc-cp="""" jsaction=""rcuQ6b:&amp;iLj9gc_t|npT2md"" jscontroller=""zcfIf"" jsuid=""iLj9gc_t"" data-hveid=""CAEIBBAA"" data-complete=""true"" data-processed=""true"">(1) ""बराहीन अहमदिया के हर चार भाग कि जो प्रकाशित हो चुके हैं वे ऐसे मामलों पर आधारित थे कि जब तक वे मामले प्रकटन में न आ जाते तब तक बराहीन अहमदिया के हर चार भाग के तर्क गुप्त और छुपे रहते। और अवश्य था कि बराहीन अहमदिया का लिखना उस समय तक स्थगित रहे जब तक कि समय के लम्बे होने से वे गुप्त मामले खुल जाएं और तो तर्क उन भागों में दर्ज हैं वे प्रकट हो जाएं। क्योंकि बराहीन अहमदिया के हर चार भागों में जो ख़ुदा का कलाम अर्थात् उसका इल्हाम जगह-जगह छुपा हुआ है जो इस खाकसार पर हुआ वह इस बात का मुहताज था कि उसकी व्याख्या की जाए तथा इस बात का मुहताज था कि जो भविष्यवाणियां उसमें दर्ज हैं उनकी सच्चाई लोगों पर प्रकट हो जाए। इसलिए दूरदर्शी और सर्वज्ञ ख़ुदा ने उस समय तक बराहीन अहमदिया का छपना स्थगित रखा कि जब तक वे समस्त भविष्यवाणियां प्रकटन में आ गईं।""</div>
<div class=""Y3BBE"" data-sfc-cp="""" jsaction=""rcuQ6b:&amp;iLj9gc_t|npT2md"" jscontroller=""zcfIf"" jsuid=""iLj9gc_t"" data-hveid=""CAEIBBAA"" data-complete=""true"" data-processed=""true"">(बराहीन अहमदिया भाग-पंचम, रूहानी खजायन जिल्द 21, पृष्ठ 9,10)</div>",AMI Bookstore,Media > Books > Print Books,Books,"Books by the Promised Messiah, Books of the Promised Messiah, Hindi, new, Other Languages",true,Title,Default Title,,,,,,,,'0681,907.18474,shopify,18,deny,manual,7.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0718/1906/7667/files/background-editor_output_239b0103-6d7c-45fc-a66e-948075e14927.png?v=1769698622,1,"",false,,,543543,,,,,,,,,,,14-02-C,,Hindi,,,,,,,hardcover,,,,,,,hin-hindi,,,,,,suitable-for-all-ages; adults,,,,barahin-e-ahmadiyya-part-1-to-4; al-barahin-ul-al-ahmadiyya; barahin-e-ahmadiyya-volume-1-and-2; barahin-e-ahmadiyya-volume-3; barahin-e-ahmadiyya-volume-4,,,,lb,,3.00,true,,,true,,,active
barahin-e-ahmadiyya-vol-5-hindi-translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/files/rn-image_picker_lib_temp_1a25b234-3c4f-422f-aaae-a8dd4959e162.jpg?v=1769702843,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
barahin-e-ahmadiyya-vol-5-hindi-translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/files/rn-image_picker_lib_temp_c278f092-2bbd-42d5-a243-763e69212525.jpg?v=1769702844,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
barahin-e-ahmadiyya-vol-5-hindi-translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/files/rn-image_picker_lib_temp_b550af1c-9eb8-4f85-b60e-2da7aac94f41.jpg?v=1769702844,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
